menyapu	[v] membersihkan;
menyapukan	[v] melumaskan, melumurkan, mencolekkan, menggosokkan, mengurapkan;
menyaput	[v] membalut, menutup;
menyarak	[v] 1) menceraikan; \n\n2) menyapih; \n\n[ant] rujuk
menyarangkan	[v] memasukkan, mengegolkan, menjebloskan, menyarungkan;
menyarangkan lebah	induk madu, sarang madu;
menyarangkan pipit	dekik, lesung pipi;
menyarankan	[v] 1) mencadangkan, menganjurkan, mengusulkan, merekomendasikan; \n\n2) membayangkan, mengimplikasikan, mengisyaratkan,
menyarap	[v] berhamburan, berserakan, bertebaran;
menyarapi	[v] menyarap;
menyarikan	[v] 1) mengisap madu; \n\n2) mengikhtisarkan, menyimpulkan, menyingkat, merangkum, meringkas
menyaring	[v] membersihkan, memilah, memilih, memisah-misahkan, menampi, menapis, meneliti, menentukan, mengayak, menimbang, menjaring, menyeleksi, menyensor, menyortir;
menyaringkan	[v] melantangkan, memekakkan, memerdukan, mengencangkan, mengeraskan, menguatkan, meninggikan
menyaru	[v] berkamuflase, menyamar, menyerupa; berkedok, bertabir, bertopeng;
menyarungkan	[v] 1) memasukkan, menyarangkan; \n\n2) melingkarkan, mengalungkan; mengenakan; \n\n[ant] 1) mengeluarkan; \n\n2) mendedahkan
menyasap	[v] 1) membersihkan, mencabuti, mencopot, menyiangi; \n\n2) menghapus, mengusap, menghilangkan, membasmi; \n\n[ant] 1) menanam; \n\n2) menambah
menyasar	[v] menyimpang, salah jalan, terpesong, tersesat, hilang arah
menyasar	[v] membidik, menetar, menjuju;
menyasarkan	[v] membidikkan, mengacukan, mengacungkan, mengarahkan, menjujukan, menodongkan, menujukan; \n\n[ant] mengundurkan
menyatakan	[v] melaporkan, memaklumatkan, memaklumkan, membentangkan, memberitahukan, membuktikan, memerikan, mempermaklumkan, memproklamasikan, mendeklarasikan, menerangkan, mengatakan, mengemukakan, mengetengahkan, mengumumkan, mengungkapkan, mengusulkan, mengutarakan, menjelaskan, menunjukkan, menyampaikan, menyarankan;
menyatu	1) [v] berpadu, bersatu, lebur, menunggal; menyambung, merapat; \n\n2) [a] esensial, inheren, intrinsik, melekat;
menyatukan	[v] memadukan, membaurkan, mempersatukan, mempertalikan, mempertemukan, mencampurkan, menggabungkan, mengintegrasikan; memfokus, memumpun, menghimpun, mengumpulkan, merampai, merangkum; \n\n[ant] memisahkan
menyaur	[v] membelit, mengikat, menjalin, memilin;
menyawar	[v] menghalangi, mengadang, merintangi, menghambat, menahan; \n\n[ant] membiarkan
menyayangi	[v] 1) mencintai, mengasihi; \n\n2) meminati, menggemari, menyukai; \n\n[ant] membenci
menyayangkan	[v] 1) bersimpati, mengasihani; \n\n2) menyesalkan
menyayat	[v] 1) mengerat, mengiris, memotong merajang; \n\n2) membeset, mencaruk, menguliti, mengupas; \n\n3) [ki] menyayat hati;
menyayat hati	1) melukai, mengiris, mengoyak, menikam, menyakiti, menyinggung; \n\n2) memasygulkan, memedihkan, memerihkan, memilukan, memprihatinkan, mengenaskan, menggodot hati, menggundahkan, mengharukan, mengibakan, menyayat jantung, menyedihkan, menyentuh ([ki]), merawankan, merayukan, tragis;
menyayukan	[v] memilukan, mengharukan, mengibakan, merawankan; \n\n[ant] menggembirakan
menyebabkan	[v] melahirkan, melantarkan, membangkit, membawa dampak, membuahkan, membuat, memicu ([ki]), mencetuskan ([ki]), mendatangkan, menerbitkan, mengadakan, mengakibatkan, menghasilkan, mengundang, menimbulkan, menjadikan, menyulut ([ki]);
menyebalkan	[v] memengkalkan, mendongkolkan, mengecewakan, mengesalkan, menggondokkan, menghampakan, menjengkelkan, meremas jantung, meremas perut ([ki]); memuakkan, menggelikan, menjijikkan \n\n[ant] menyenangkan
menyebar	[v] 1) menabur, menebar, mengawur, menghambur; \n\n2) meluas, memencar, menjalar, merebak, merembet, merewet, meruak; meruap, semerbak; merata, tersiar; \n\n[ant] menyatu
menyebarkan	[v] 1) menaburkan, mencecerkan, menebarkan, mengawurkan, menghamburkan, menyerakkan; menyiarkan; meluaskan; \n\n2) mendistribusikan, mengedarkan, menyalurkan; \n\n[ant] menyatukan
menyebelah	[v] balik gagang, membelot, memihak, menyeberang;
menyebelahi	[v] membela, memenangkan, memihak, pro ([cak])
menyebelahkan	[v] meminggirkan, mengirikan, menyampingkan, menyingkirkan, menyisikan, menyisihkan;
menyeberangi	[v] 1) melalui, melewati, melintasi, mengarungi, \n\n2) [ki] melakoni, menempuh, mengalami, menjalani;
menyebit	[v] 1) mendidis, mengerat, mengiris, menyayat, meracik, merajang; mencuil-cuil, menyerpih; \n\n2) mencekit, mencomot, menjeput, menjumput
menyebrot	[v] menggaet, menjambret, menyabet, menyerobot, merampas, merebut, merenggut
menyebu	[v] melantak, mengasak, mengisi, menimbun
menyebut	[v] 1) menamakan, mengecap, menjuluki, menyapa; \n\n2) melafalkan, melisankan, mengatakan, mengeja, mengucapkan, menuturkan, membunyikan, menyuarakan; \n\n3) membicarakan, memperkatakan, menyinggung;
menyebutkan	[v] menuturkan, menyebut;
menyedang	[v] 1) mencoba, mengepas (pakaian); \n\n2) memadai, mencukupi;
menyedang-nyedang	[v] mencukup-cukupkan
menyedapkan	[v] melezatkan, mengenakkan;
menyedekahi	[v] menyelamati, menyumbangi;
menyedekahkan	[v] mendermakan, menyumbangkan, menghadiahkan;
menyederhanakan	[v] mempermudah, memudahkan, mengentengkan, menggampangkan, menyepelekan, meringankan; \n\n[ant] merumitkan
menyediakan	[v] 1) mencadangkan, menyimpan, menyisihkan; meluangkan (waktu), menyempatkan, menyenggangkan; \n\n2) mempersiapkan, mengadakan; menghidangkan, menyajikan; memasok, mengedrop, menyuplai;
menyedihkan	1) [v] memasygulkan, memedihkan, memerihkan, memilukan, memprihatinkan, mengenaskan, menggundahkan, mengharukan, mengibakan, menyayat hati, menyentuh ([ki]), menyilukan, merawankan, tragis; \n\n2) [a] patetis; \n\n[ant] menggembirakan
menyedikitkan	[v] menekan, mengecilkan, mengurangi;
menyedot	[v] 1) menghirup, mengisap; menyerap, menyeruput, menyesap; memompa; \n\n2) makan, menggunakan, menghabiskan; meminta, menyita; \n\n3) mempekerjakan, menggunakan;
menyeduh	[v] mencampur, menyiram
menyegani	[v] memandang, memperhitungkan, memuliakan, menakzimkan, menghargai, menghormati, menuakan; menakuti;
menyegarkan	[v] 1) menyehatkan; \n\n2) mengasah;
menyegehi	[v] membenahi, membereskan, mengemas, merapikan;
menyegel	[v] 1) mengecap, mengelak, menstempel; \n\n2) memblokir, menutup
menyegerakan	[v] melajukan, melancarkan, melekaskan, memacu, membangatkan, memburu, mencepatkan, mengacapkan, mengencangkan, menggegas;
menyehatkan	[v] 1) menyegakkan, menyegarkan; \n\n2) membenahi, membereskan, memperbaiki, menata, merehabilitasi, merenovasi;
menyeimbangkan	[v] menyamakan, menyepadankan, menyetarakan, menyetimbangkan;
menyejahterakan	[v] memakmurkan;
menyejajarkan	[v] meluruskan, menyamakan, menyebariskan, menyederetkan, menyeimbangkan, menyelarikkan, menyepadankan, menyetarakan, menyetarafkan, menyetimbangkan, menyimetriskan;
menyejarahkan	[v] menceritakan, mengisahkan, meriwayatkan;
menyejukkan	[v] 1) mengademkan, mendinginkan, menyegarkan; \n\n2) melegakan, menenangkan, menenteramkan, mengamankan, menggembirakan, menyenangkan;
menyeka	[v] mengelap, menggosok, mengusap, menyapu;
menyekakan	[v] mengelapkan, mengesatkan, mengusapkan, menyapukan
menyekap	[v] 1) memeram; \n\n2) memasung, membelenggu, memenjara, memeram, memingit, mengekang, mengungkung, mengurung,
menyekar	[v] berziarah
menyekat	[v] 1) membatasi, memisahkan, mengantarai; \n\n2) membendung, menahan, menghalangi, menghambat, mengisolasi, merintangi; \n\n3) membatasi, menarik (diri);
menyekop	[v] menajak, menyodok, menyungkur
menyekutui	[v] bekerja sama, menemani, mengawani;
menyekutukan	[v] menggabungkan, mengelompokkan, mengumpulkan, menyatukan;
menyela	[v] 1) menyelit, menyisip; \n\n2) memenggal lidah, menceletuk, menengahi, mengaru, mengerat lidah, menginterupsi, menukas, menyelang; mematahkan, memintas, memotong, memutus, meningkah, menyampuk, menyarung, menyerobot;
menyelakkan	[v] menguakkan, mengungkapkan, menyibakkan, menyingkapkan, menyingsingkan;
menyelamati	[v] menyedekahi;
menyelamatkan	[v] 1) melindungi, memelihara, mengamankan, menjamin; meluputkan, menghindarkan; membela, menolong; mengungsikan, menyingkirkan; \n\n2) memakamkan, mengebumikan, mengguburkan;
menyelamatkan diri	mengungsi, menyingkir;
menyelami	[v] 1) menduga, menebak, menerka, mengagak-agak, mengajuk, mengira-ngira; \n\n2) memeriksa, mempelajari, mendalami, menekuni, meneliti, menerjuni, mengeksplorasi, menggali ([ki]), menggeluti, menjajaki, menjelajahi, menyelidiki, menyigi ([ki]); \n\n3) memahami, mengetahui; \n\n4) menghayati, menjiwai, meresapi; melakoni, menempuh, mengalami, mengarungi, menjalani;
menyelamkan	[v] membenamkan, mencelupkan, menenggelamkan;
menyelamkan	[v] 1) mengislamkan; \n\n2) mengkhitankan, menyunatkan
menyelang	[v] 1) menyelipi, menyisipi; \n\n2) memenggal lidah, mengerat lidah, menceletuk, mengaru, mengerat lidah, menginterupsi, meningkah, menukas, menyela; mematahkan, memintas, memotong, memutus, menyampuk, menyarung, menyerobot;
menyelangkupi	[v] melingkupi, meliputi, membalut, mengelumuni, mengelimuni, menudungi, menutupi, menyaluti, menyaput, menyelimuti, menyelubungi, menyerkup, menyungkup
menyelap	[v] 1) berakar, masuk, mendalam, menyelundup, menyerap, menyusup, merasuk, merembes, meresap; \n\n2) melanda, melanggar, melutu ([ki]), menerjang, menerpa, mengenai, menghantam, menimpa, menyampuk, menyapu ([ki]), menyerang, merampak, merundung;
menyelaput	[v] melapisi, membalut, menyeliputi;
menyelaraskan	[v] memadankan, mematutkan, mengharmoniskan, mengimbangkan, menyerasikan, menyesuaikan;
menyelat	[v] menyelip, menyelit, menyempil, menyisip;
menyelatkan	[v] menyelipkan, menyelitkan, menyempilkan, menyisipkan
menyeleksi	[v] memilah, memilih, menapis, meninting, menyaring, menyortir; menjaring;
menyelempangkan	[v] menyandangkan;
menyelentik	[v] 1) memantik, mengetip, menggetol, menjentik, menyentil; \n\n2) memberi tahu, membilangi ([cak]), menegur, mengingatkan, menyiangi kesalahan
menyelesaikan	[v] 1) membereskan, menanggulangi, mengatasi, mengerjakan, menghandel ([cak]), menyempurnakan, meradukan, merampungkan; \n\n2) memugas, menamatkan, mengakhiri, menghabiskan, menuntaskan, menyetop, menyudahi; \n\n3) melunasi, membayar, menutup; \n\n4) memecahkan (masalah), mencari (solusi), mengatur, mengurus, merapikan; \n\n[ant] \n\n2) memulai
menyeleweng	1) [v] membelot, menyalah, menyimpang, terpesong; menyebal, menyempal; \n\n2) [v] berkhianat, bermuda, bermukah, berpaling, berselingkuh, main serong; \n\n3) [a] durhaka, subversif; \n\n[ant] setia
menyelewengkan	[v] memanipulasi ([ki]), menggelapkan, menyalahgunakan;
menyelia	[v] memeriksa, mengamat-amati, mengawasi, mengontrol, menilik;
menyelidik	[v] 1) memeriksa, mempelajari, mendalami, menelaah, meneliti, menentui, meneroka, mengamati, mengeksplorasi, menggali ([ki]), menghalusi, menginvestigasi, mengkaji, menilik, meninjau, menjajaki, menjelajahi, menyelami, menyelisik, menyiasati, menyigi ([ki]), merasai ([ki]), meriset, merisik; \n\n2) melacak ([ki]), mengo-rek, mengusut, meresek-resek; menggeledah; \n\n3) meluluk, memata-matai, mengintai, mengintip;
menyelidiki	[v] menafahus, menapaki, meneropong ([ki]), menganalisis, menyelami, menyelidik, menyidik, merunut ([ki]);
menyelimuti	[v] melingkupi, meliputi, memayungi, mengalingi, membalut, membungkus, mengelumuni, menggelimuni, me nudungi, menutupi, menyelangkupi, menyelubungi, menyerkup, menyungkup, merahap, merangkup, merungkup;
menyelinap	[v] 1) bersesaran, menjelanak, menyebuk, menyeluduk, menyelundup, menyeruyuk, menyuruk, menyusup, bersembunyi, menghindar, menyelimpat; menyamar; \n\n2) melesap, merembes, meresap;
menyelinapkan	[v] memasukkan, menyelundupkan, menyusupkan
menyelingi	[v] menyelang;
menyelip	[v] menyelat, menyelit, menyempil, menyisip, menyusup;
menyelipi	[v] menyelang, menyisipi;
menyelipkan	[v] mencantumkan, menjelit kan, menyelatkan, menyelitkan, menyempilkan, menyisipkan; membilai;
menyelisihkan	[v] mempercekakkan, mempertengkarkan, menyengketakan, meributkan;
menyelisik	[v] 1) mencari kutu, medidis, mengutui; \n\n2) menafahus, menelaah, menelisik, meneliti, menentui, menganalisis, mengeksplorasi, menjelajahi, mengkaji, mengusut, meyelidiki, menyidik, menyigi ([ki])
menyelit	[n] menyelat, menyelip, menyempil, menyisip;
menyelitkan	[v] membilai, menyelatkan, menyelipkan, menyempilkan, menyisipkan;
menyelongsongi	[v] 1) membelongsongi, membungkus, menyalut; \n\n2) memberangus, menyimpai mulut
menyelubungi	[v] 1) melingkupi, meliputi, memayungi, mengalingi, mengelumuni, menggabuk, menggelimuni, menudungi, menutupi, menyelangkupi, menyelimuti, menyerkup, menyungkup, merahap, merangkup, merungkup; \n\n2) [ki] menabiri, menutupi, menyembunyikan, menopengi;
menyelundupkan	[v] 1) menyeludukkan, menyurukkan; \n\n2) memasukkan, mendatangkan, mengimpor (ilegal); \n\n3) menyelinapkan, menyusupkan;
menyeluruh	[a] 1) global, inklusif; \n\n2) besar, bulat, ekstensif, ensiklopedis, integral, komplet, komprehensif, lengkap, utuh;
menyeluruhi	[v] melingkungi, melingkupi, meliputi, mencakup, merangkum;
menyelusur	[v] melorot, melulur, meluncur, memberosot, menggelincir, menggelongsor, meyelusuh, turun
menyemaikan	[v] 1) membibit, mengipuk, menyemai, meredih; \n\n2) [ki] membangkitkan, memupuk, menumbuhkan, menyuburkan (semangat);
menyemak	1) [v] [ki] awut-awutan, berantakan, kusut, morat-marit; \n\n2) [a] [ki] galau, kacau, keruh, kusut, rondah-randih, ropak-rapik, semrawut;
menyemakkan	[v] [ki] membingungkan, memusingkan, menyusahkan, meragu, merisaukan, merongrong, merundung
menyemangati	[v] membakar ([ki]), membangkitkan, memotivasi, mendorong, menggelorakan, menggiatkan, mengobarkan, menyulut;
menyemarakkan	[v] memarakkan, memeriahkan, menghidupkan, meramaikan;
menyemat(kan)	[v] 1) mencocokkan, menyagar, menyuntingkan; melekatkan, menempelkan, menusukkan, merekatkan; memakai, memasang, mencantumkan; \n\n2) [ki] melampirkan, menambahkan;
menyembah	[v] 1) memuja, memuliakan, mengagung-agungkan; \n\n2) [ki] bertekuk lutut, takluk, tunduk;
menyembahkan	[v] mempersembahkan;
menyembelih	[v] memotong, mendabih, mendebah, merebahkan ([ki]); membantai, menggorok, menjagal, zabah;
menyembilu	[a] [ki] bengis, berbisa, cempala mulut, cencala, keras, lancang mulut, menduri ([ki]), menusuk ([ki]), menyakitkan, menyengat ([ki]), pedas, sengit, tajam;
menyemboyankan	[v] mengisyaratkan
menyembuhkan	[v] memulihkan, mengobati;
menyembunyikan	[v] 1) membatinkan, membekam, memendam, memeram, mengendapkan, mengondokkan, menuburkan ([ki]), menutup-nutupi, menyengapkan, menyimpan; membungkus, menebeng ([ki]), menggelapkan, menyamarkan, merahasiakan, mengamankan; \n\n2) menenggelamkan, menyurukkan;
menyembur	[v] 1) melancut, memancar, memancur, memancut, membasut, membesut, membura, memercik, memuncrat, mencerat, mencurat, mengucur, merecik; \n\n2) [cak] melabrak, meleja, memaki, membelungsing, membentak, mencaci, mencerca, mencuca, mencura, mendamprat, menengking, mengata-ngatai, menggebos, menghardik, menumpat, menyemprot ([ki]), menyenggak, menyentak, meredik; memarahi;
menyemburi	[v] 1) menyemproti; \n\n2) memerciki, menciprati, mengiprati;
menyemburkan	[v] 1) memancarkan, menyemprotkan; \n\n2) menghembuskan, meniupkan;
menyemir	[v] 1) meminyaki; \n\n2) [ki] menyogok, menyorong, menyuap
menyempadani	[v] mematok, membatasi, menghadkan, menghinggakan;
menyempal	1) [v] mematahkan, memotong, mengupak; \n\n2) [v] menyebal, menyeleweng, menyimpang, menyumbang; \n\n3) [a] durhaka, subversif;
menyempatkan	[v] melapangkan, meluangkan, menyediakan, menyenggangkan, menyisihkan;
menyempilkan	[v] mencantumkan, menjelitkan, menyelatkan, menyelipkan, menyelitkan, menyisipkan
menyempit	[v] 1) mengecil, mengerut, mengisut, menguncup, menyusut; \n\n2) [ki] menggerecoki, mengganggu, menyusahkan;
menyempitkan	[v] mengecilkan, mengerutkan, menyusutkan, merapatkan;
menyemprot	[v] 1) melancut, memancar, membasut, membesut, membura, memuncrat, mencerat, mencurat, mengucur, menyembur, menyimbur; memacak, memancit, memercik, menciprat, mengiprat, menjeprat, menyimbah, merecik, merenjis; \n\n2) [ki] melabrak, meleja, memaki, membelungsing, membentak, mencaci, mencerca, mencuca, mencura, mendamprat, menembis, menengking, mengata-ngatai, menggebos, menghamuni, menghardik, mengumpat, menjerkah, menyegak, menyembur ([cak]), menyenggak, menyentak, merampus, meredik, merentang-merentang; memarahi; \n\n3) menginjeksi, menjarum, menyuntik;
menyemprotkan	[v] memancarkan, meniupkan, menyemburkan;
menyempurnakan	[v] 1) melengkapi, memenuhi, mencukupi, menggenapi, menokok; memugas; \n\n2) membereskan, menangani, menanggulangi, mengatasi, mengerjakan, mengandel ([cak]), menyelesaikan;
menyemu	[v] membohongi, memperdayai, mendustai, mengakali, mengecoh, mengelabui, menghalusi, mengibuli, menipu, menokoh;
menyemukakan	[v] memperhadapkan, mempertemukan, mengonfrontasikan;
menyemut	[v] [ki] berkerubung, berkerumun, berserengam, membelar, mengeriap, mengerubungi, mengerumuni, menggerayang, menggeriak, menggermut, menggerumut, merubung;
menyenakkan	[v] memilukan, menggundahkan, menyesakkan;
menyenangi	[v] menaksir, mencintai, mengagumi, menggemari, menyukai; mengasyiki; \n\n[ant] membenci
menyenangkan	1) [v] melegakan, memuaskan, mengasyikkan, menggembirakan, menggirangkan, menyejukkan, meriangkan; mengenakkan; elegan; melengah, melipur, memperlalaikan, mempersenang, mengempenak, menghibur, merayu; \n\n2) [a] akrab, amikal, familier ([cak]), hangat, kekeluargaan; kordial, leher lembut, ramah, sosial, supel;
menyenangkan hati	membesarkan hati, menenteramkan, menggembirakan hati; \n\n[ant] mengecewakan, menyebalkan [v] berayun-ayun kaki, berfoya-foya, bermalas-malasan, berpangku tangan, berpelesir, bersantai, bersuka-suka, lengah, uncang-uncang kaki;
menyenaraikan	[v] mencatatkan, mendaftarkan
menyendat	[v] membancang, membantut, menggalangi, mengganjal, menghalangi, menghambat, menyekat, menyumbat, merintangi;
menyendatkan	[v] 1) memengkapkan, menyesakkan; \n\n2) menahan, menyeratkan;
menyendi	[v] mengikat, menyalut, menyimpai;
menyendi-nyendi	[v] memenggal-menggal, memotong-motong (hewan), memukang, memutilasi, mengerat-ngerat, merancak;
menyendiri	[v] berasing, bersunyi-sunyi, memencil, memisahkan diri, menyepi;
menyendirikan	[v] memencilkan, mengasingkan, mengisolasi, mengucilkan, menyakukan, menyingkirkan, menyisihkan; melainkan, membedakan, memisahkan, mengecualikan;
menyendok	[v] mencedok, mencentong, menciduk, mengambil, menyudu
menyengaja	[v] mengasa, menyahajakan;
menyengajakan	[v] mengasakan, meniatkan, menyahajakan;
menyengapkan	[v] 1) membungkamkan, mendiamkan; \n\n2) memendam, menyembunyikan, menyimpan; menutup-nutupi, menyamarkan, merahasiakan;
menyengat	[v] 1) mengantup; \n\n2) [ki] bengis, berbisa, cempala mulut, cencala, keras, lancang mulut, menduri ([ki]), menusuk ([ki]), menyakitkan, menyembilu ([cak]), nyelekit ([cak]), pedas, sengit, tajam
